"Date","Code","Country.Name","Continent","Continent.Sub.Region","Ethnic.Cultural.Region","Income.Group","Democracy.Status","Annual.Inflation..","Inflation.Volatility","X1.year.ahead.Inflation.forecast..","X2.year.ahead.Inflation.forecast..","GDP","current.USD..billions.","Real.GDP.Growth","y.o.y..","X1.year.ahead.GDP.growth.forecast..","X2.year.ahead.GDP.growth.forecast..","GDP.per.capita","current.USD..thousands.","GDP.per.capita.growth","y.o.y...1","General.Government.Debt","X..GDP","Country.credit.rating","X0...100..best.","Current.Account.Balance","X3.Year.Average....GDP.","Imports","X..of.GDP","Exports","X..of.GDP.1","Minerals.and.Metals....total.exports.","Total.Population..Millions.","Life.expectancy","years","Age.dependency.ratio","old....working.age.pop.","Age.dependency.ratio.1","young....working.age.pop.","Adult.literacy.rate","X.","Primary.education.enrollment","net..","Secondary.education.enrollment....of.24..population.","Tertiary.education.enrollment..per.100","X000.","Emigration.of.tertiary.educated","X..of.univ.educated","Employment.to.Working.Age.Population","Seismic.Activity","X..of.Population.Affected..Time.Weighted.Cumulative.Sum.","Storm","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..1","Flood","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..2","Droughts","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..3","Extreme.Temperature","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..4","Wildfires","X..of.Population.Affected..Time.Weighted.Cumulative.Sum..5"
"01-11-2010","EST","Estonia","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",5.3,4.9,1.6,1.6,19,-14.3,-0.7,-0.7,14.3,-19.5,7.2,57.1,-2.7,80.7,64.7,17.5,1.3,73.7,26.9,22.8,99.8,94.2,20.5,5162.1,9.9,64,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","ETH","Ethiopia","Africa","Eastern Africa","Arabic-Semitic Sphere","low income","autocratic rule",10.2,20.6,6.2,6.2,32.2,10,2.6,2.6,0.4,18.4,32.2,19.7,-5.5,22.9,10.6,6.4,81.2,56.1,5.3,84.7,35.9,65.2,7,407.2,9.8,84.3,0,0,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","FIN","Finland","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",2.5,1.9,1.6,1.6,241.8,-8.4,-0.7,-0.7,45,-12.5,43.5,90.6,2.8,40.3,37.3,9.1,5.3,80.1,28.2,24.3,97.6,96.8,19.4,5619.3,7.2,77.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","FRA","France","Europe","Western Europe","Roman Sphere","high income","democratic rule",1.6,1.3,1.4,1.4,2648.2,-2.6,-0.7,-0.7,42.1,-7.9,79,90.2,-1.5,28.9,23.4,4.4,62.4,81.6,27.3,29.3,97.6,98.6,24.4,3524.7,3.5,65.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","GBR","United Kingdom","Europe","Northern Europe","Anglosaxon Sphere","high income","democratic rule",3.2,0.9,2.8,2.8,2268.1,-4.4,0.5,0.5,35.4,-18.4,68.4,86.8,-2,32,28.4,14.4,61.7,79.8,25.7,26.3,94.5,98.4,25.1,3968.8,17.1,72.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","GEO","Georgia","Europe","Eastern Europe","East European Sphere","lower middle income","democratic rule",10.5,4.2,5.7,5.7,10.8,-3.8,3,3,2.5,-15.9,37.3,30.9,-15.7,57.7,29.7,33.9,4.4,72,23.5,22.6,99.7,89.1,23.1,2205.1,2.8,64.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","GHA","Ghana","Africa","Western Africa","African Sphere","low income","democratic rule",9.1,3.9,6.2,6.2,25.8,4,2.6,2.6,1.1,-11.7,36.2,33.8,-3.2,71,29.3,61.4,23.8,57.1,7.1,68.2,65.8,63.6,12.6,880.8,44.7,71.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","GMB","Gambia","Africa","Western Africa","African Sphere","low income","autocratic rule",5.9,1.7,6.2,6.2,0.9,6.7,2.6,2.6,0.5,-9.9,65.9,18.4,4,62.7,23.2,56.2,1.7,56.6,5.5,69.1,45.3,61.8,10.2,411.3,67.8,74.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","GRC","Greece","Europe","Southern Europe","East European Sphere","high income","democratic rule",4.9,1.8,-0.7,-0.7,325.6,-3.3,-5.9,-5.9,28.9,-6.4,127.1,74.9,-12.7,31.9,19.2,12.6,11.3,79.7,30.1,21.5,97,99.5,19.7,5477.8,12.2,60.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","GTM","Guatemala","North America","Central America","Latin American Sphere","lower middle income","democratic rule",5.3,4.7,8.4,8.4,37.7,0.5,3.4,3.4,2.7,-6.1,22.9,44.9,-2.3,42.1,24,8.9,14,70.8,6.9,63.8,73.8,94.4,7.6,1810.5,23.9,70.5,0,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","GUY","Guyana","South America","Northern South America","Anglosaxon Sphere","lower middle income","democratic rule",4.2,3.2,8.4,8.4,2,3.3,3.4,3.4,2.7,5.4,61.2,25,-9.1,111.7,26.7,52.9,0.8,67.9,7.7,48.6,93,97,18.1,960.1,89.2,57.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","HKG","Hong Kong SAR","Asia","Eastern Asia","East Asian Sphere","high income","autocratic rule",2.8,2,3.9,3.9,209.3,-2.6,3.3,3.3,30,-3.7,33.2,82.1,9.7,201.6,195.1,6.7,7,82.5,18.7,15.3,97,87.9,28.9,2817.5,7.9,66,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","HND","Honduras","North America","Central America","Latin American Sphere","lower middle income","democratic rule",6.4,3.6,8.4,8.4,14.1,-2.1,3.4,3.4,1.9,0.1,23.9,32.7,-8,81.6,40.8,9.2,7.4,72.6,6.4,60.1,83.6,96.4,7.1,2078.7,24.8,64.7,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","HRV","Croatia","Europe","Southern Europe","East European Sphere","upper middle income","autocratic rule",1.2,2.4,5.7,5.7,63.4,-6.9,3,3,14.4,-9.1,35.1,55.8,-5.9,57.3,35.4,15,4.4,76.7,25.2,21.7,98.7,90.4,20.3,3184.8,24.6,57.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","HTI","Haiti","North America","Caribbean","Latin American Sphere","low income","democratic rule",5.1,7,8.4,8.4,6.6,2.9,3.4,3.4,0.7,-1.3,27.7,59.2,-3.5,59.6,14.2,28.4,9.9,61.7,6.6,58.1,61,89.2,20,4838.3,83.4,64.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","HUN","Hungary","Europe","Eastern Europe","East European Sphere","upper middle income","democratic rule",4.2,1.3,3,3,133,-6.8,0.1,0.1,12.7,-17.7,79.7,57.6,-2.7,79.9,77.6,2.7,10,73.9,25.1,21.9,99,88.4,28.5,4015.9,12.8,56.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","IDN","Indonesia","Asia","Southeastern Asia","Indo-Malay Sphere","lower middle income","democratic rule",6.3,3.1,5.3,5.3,538.7,4.6,6.2,6.2,2.3,4.3,28.6,50.1,1.1,28.6,24.2,37.8,237.4,71.5,9.6,40.6,92,95.5,15.2,2083.8,2.9,68.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","IND","India","Asia","Southern Asia","Indo-Persian Sphere","low income","democratic rule",8.3,2.7,7.1,7.1,1254,6.6,5.8,5.8,1,-1.2,75,62.2,-2.5,30.3,20.1,29.5,1207.7,64.4,8.5,44.9,62.8,88.7,16.7,1578.3,4.3,57.7,0,0,0.1,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","IRL","Ireland","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",0.6,4,1.3,1.3,220.3,-7,0.6,0.6,50.7,-16.7,65.2,80,-3.1,69,90.8,1.2,4.4,80.3,17.7,31.8,97.6,94.9,17.8,4212.3,33.7,61.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","IRN","Iran","Asia","Southern Asia","Indo-Persian Sphere","lower middle income","autocratic rule",12.5,7.5,5,5,360.6,3.9,3.7,3.7,4.9,1.7,14.7,33.1,2.6,17.5,32.2,85.9,73.1,71.9,7.1,33.6,82.3,90.3,20.7,4663.9,9.2,42.7,0,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","IRQ","Iraq","Asia","Western Asia","Arabic-Semitic Sphere","lower middle income","autocratic rule",3.1,4.1,5,5,64.2,4.2,3.7,3.7,2.1,-28,144.1,55,-13.8,48.7,39.5,58.5,30.7,68.5,5.2,63.5,77.6,90.3,10.8,1551.8,10.9,35.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","ISL","Iceland","Europe","Northern Europe","Nordic Sphere","high income","democratic rule",2.6,4.4,3.3,3.3,12.1,-6.8,3.1,3.1,38.3,-29.3,88.2,50.3,-15.7,47.6,52.7,38.8,0.3,82.1,19.3,29.9,97.6,97.5,24.6,5447.2,21,88.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","ISR","Israel","Asia","Western Asia","Arabic-Semitic Sphere","high income","democratic rule",2.3,1,2.1,2.1,194.9,0.8,3,3,26.8,-5.6,79.4,69.4,2.4,42,34.7,24.9,7.3,81.2,16.5,44.2,97.6,96.9,15.8,4820.2,7.8,62.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","ITA","Italy","Europe","Southern Europe","Roman Sphere","high income","democratic rule",1.7,1.2,1.9,1.9,2131.4,-5.5,-1.5,-1.5,35.1,-9.2,116.1,78.5,-2.7,29.3,23.7,4.9,60.2,81.4,31.2,21,98.8,98.7,20,3371.8,9.7,57.9,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","JAM","Jamaica","North America","Caribbean","Anglosaxon Sphere","lower middle income","democratic rule",11.4,5.8,8.4,8.4,12.3,-3.1,3.4,3.4,4.5,-11.7,139.5,37.1,-10.9,62.2,33.6,23.6,2.7,72.3,12.2,47,85.9,90.3,20.6,2297.5,84.7,62.2,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","JOR","Jordan","Asia","Western Asia","Arabic-Semitic Sphere","lower middle income","autocratic rule",5.6,6.7,5,5,23.8,5.5,3.7,3.7,4,5.3,64.5,45.5,-8.6,94.8,45.9,10.6,6,73.1,8.2,58,92.2,89.6,19.5,4553,7.4,35.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","JPN","Japan","Asia","Eastern Asia","East Asian Sphere","high income","democratic rule",-0.2,1.3,0.3,0.3,5205.9,-5.5,1.9,1.9,39.8,3.8,210.2,87.3,3.4,17.3,12.7,3.8,126.6,83.2,38.1,21.6,97.6,99.8,21.5,3087.7,1.2,77.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","KAZ","Kazakhstan","Asia","Central Asia","Turkic Sphere","upper middle income","autocratic rule",0.3,0.9,5.7,5.7,115.3,1.2,3,3,7.3,-15.7,10.2,49.8,0.3,41,42,87.6,15.8,65.4,9.8,35.5,99.7,90.1,23.7,4107.8,1.2,74.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","KEN","Kenya","Africa","Eastern Africa","African Sphere","low income","democratic rule",3.8,10.6,6.2,6.2,31.4,2.6,2.6,2.6,0.8,13,47.6,28.6,-5.7,42.6,24.2,8.3,39.5,55.6,4.9,77.7,86.5,75.5,12.7,441,38.5,63,0,0,0,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","KGZ","Kyrgyz Rep.","Asia","Central Asia","Turkic Sphere","low income","autocratic rule",3.8,1.3,5.7,5.7,4.7,2.9,3,3,0.9,-9.9,58,24.7,-6.9,93.6,54.7,65.3,5.3,68.4,7.5,45.1,99.3,85.9,23.6,5729.7,0.9,64.6,0,0,0,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","KHM","Cambodia","Asia","Southeastern Asia","Southeast Asian Sphere","low income","autocratic rule",3.2,7.8,3,3,10.4,0.1,5.4,5.4,0.7,-0.5,28.9,29.2,-7.8,68.8,49.2,2.3,14,62.2,5.9,49.7,77,89.9,11.9,908,21.5,86.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","KOR","Korea South","Asia","Eastern Asia","East Asian Sphere","high income","democratic rule",3,1.1,2.3,2.3,834.1,0.3,2.2,2.2,17.4,-10.9,33.8,72.7,2.3,54.1,49.7,8.2,48,79.8,16.2,20.7,97.6,97.6,23.9,6787.4,7.9,68.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","KWT","Kuwait","Asia","Western Asia","Arabic-Semitic Sphere","high income","autocratic rule",5.9,3.4,3.6,3.6,105.9,-5.2,5,5,40,-30.8,11.3,75,24.4,27,59.5,90.3,2.6,77.9,2.9,35.5,94.5,83.5,22.4,1433.8,7.1,68.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","LAO","Laos","Asia","Southeastern Asia","Southeast Asian Sphere","low income","autocratic rule",6.7,3.8,3,3,5.6,7.6,5.4,5.4,0.9,3.8,62.2,38,0.7,81,30.9,9.6,6.1,65.9,6.2,60.1,72.7,92.2,11.6,1520.7,37.2,81.8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","LBN","Lebanon","Asia","Western Asia","Arabic-Semitic Sphere","upper middle income","autocratic rule",4.3,11.5,5,5,34.7,8.5,3.7,3.7,8.3,14.4,147.6,29.4,-17,49.1,20.4,31.4,4.2,72.4,13.5,33,89.6,90.3,18,4834.9,43.9,46.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","LBR","Liberia","Africa","Western Africa","African Sphere","low income","autocratic rule",6.4,5.1,6.2,6.2,1.2,2.6,2.6,2.6,0.3,-1.3,202.2,28,-29.1,40.5,20.1,56.2,3.8,59.1,5.6,83.2,58.1,62.8,6.8,1623.2,44.3,61.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","LBY","Libya","Africa","Northern Africa","Arabic-Semitic Sphere","upper middle income","autocratic rule",6.2,2.6,5,5,63,-1.4,3.7,3.7,10.1,-36.7,0,50.9,14.9,39.9,67.4,46.7,6.3,74.5,5.7,40.5,88.4,90.6,20.5,6755.2,4.3,52.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","LKA","Sri Lanka","Asia","Southern Asia","Indo-Persian Sphere","lower middle income","democratic rule",6.9,9.1,3,3,42,3.5,5.4,5.4,2,2.3,91.9,28.9,-4.2,38.8,21.3,4.6,20.7,74.4,12.1,37.1,90.6,96.7,26.4,1235,28.2,58.1,0,0,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","LSO","Lesotho","Africa","Southern Africa","African Sphere","lower middle income","democratic rule",3.3,3.2,6.2,6.2,1.8,3.6,2.6,2.6,0.8,4.7,38.2,35.3,-2.5,117.2,45.8,0.1,2.1,45.9,8.7,54.4,89.5,72.4,8.5,433.8,4.1,50.7,0,0,0,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","LTU","Lithuania","Europe","Northern Europe","Nordic Sphere","upper middle income","democratic rule",2.8,4.5,5.7,5.7,37.1,-14.8,3,3,11.1,-21.6,29.4,52.7,-4,71,54.6,21.6,3.3,72.1,23.8,19.6,99.7,89.4,31.5,6377.5,8.4,59.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","LUX","Luxembourg","Europe","Western Europe","German Sphere","high income","democratic rule",2.3,1.5,1.6,1.6,52.5,-5.3,-0.7,-0.7,104.7,-12.2,14.8,92.6,6.9,150.7,161,4.3,0.5,79.9,22.5,27,94.5,97,18.7,625.5,8.6,67.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","LVA","Latvia","Europe","Northern Europe","Nordic Sphere","upper middle income","democratic rule",1.9,7.7,5.7,5.7,25.9,-17.7,3,3,11.4,-22.4,32.9,45.1,-2.3,54.9,43.9,6.1,2.3,73,24.5,19.8,99.8,90.1,18.9,5602,8.5,62.4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MAR","Morocco","Africa","Northern Africa","Arabic-Semitic Sphere","lower middle income","democratic rule",-7.5,5.6,5,5,90.9,4.9,3.7,3.7,2.9,1.3,48,53.3,-5,46.2,28.7,11,31.6,71.8,9.3,41.3,56.4,88.1,14.3,1350.8,18.6,48.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MDA","Moldova","Europe","Eastern Europe","East European Sphere","lower middle income","democratic rule",7.7,6,5.7,5.7,5.4,-6,3,3,1.5,-9.4,29.1,27.1,-12,73.4,36.9,1.2,3.6,68.9,14.7,24.3,98.3,88.8,22.7,3835.5,4.1,46.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MDG","Madagascar","Africa","Eastern Africa","Indo-Malay Sphere","low income","democratic rule",9.5,1.2,6.2,6.2,8.6,-4.1,2.6,2.6,0.4,-11.8,6.7,23.9,-21.2,38.7,28.8,6.9,20.1,61.2,5.6,74.6,70.7,95.9,7.8,352.1,7.7,88.8,0,0.1,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MEX","Mexico","North America","Central America","Latin American Sphere","upper middle income","democratic rule",4.3,0.9,3.5,3.5,970.1,-6.3,3.1,3.1,7.9,-20.4,44.6,66,-0.8,30.5,27.6,16.9,112,76.7,10.3,42.5,92.9,97.7,18.1,2463,15.5,61.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MKD","Macedonia, FYR","Europe","Southern Europe","East European Sphere","lower middle income","democratic rule",2.1,6.5,5.7,5.7,9.3,-0.9,3,3,4.5,-5.8,23.8,42.7,-8.3,70.9,39,15,2.1,74.5,16.8,25.9,97,91.8,20.8,3205.5,20.8,44.9,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MLI","Mali","Africa","Western Africa","African Sphere","low income","democratic rule",0.6,4.1,6.2,6.2,9,4.5,2.6,2.6,0.6,-0.7,24.2,26.5,-7.3,37.1,26.2,76.4,14.9,49.2,6.1,97.3,26.2,60.5,6,536.6,14.8,50.4,0,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MLT","Malta","Europe","Southern Europe","Anglosaxon Sphere","high income","democratic rule",2.4,1.7,1.6,1.6,8.4,-2.7,-0.7,-0.7,19.5,-5.9,68,76.8,-6.3,83.9,78.8,1.7,0.4,80,24.2,22.7,92.4,91.2,25.8,2517.8,58.3,56.6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MMR","Myanmar","Asia","Southeastern Asia","Southeast Asian Sphere","low income","autocratic rule",8.3,36.5,3,3,35.2,5.1,5.4,5.4,0.7,11.5,44.6,38,3.5,81,49.5,39.5,47.6,62.7,7.5,39.9,91.9,92.2,13.1,1054.1,3.9,81.3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MNG","Mongolia","Asia","Eastern Asia","East Asian Sphere","low income","democratic rule",11.1,10.5,3,3,4.6,-1.3,5.4,5.4,1.7,-19.8,35,34.5,-8.5,65.7,50.3,82.6,2.7,67.3,5.8,39.3,97.3,91.4,20.6,6138.6,7.4,60.3,0,0.1,0,0.1,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MOZ","Mozambique","Africa","Eastern Africa","African Sphere","low income","democratic rule",15.1,4.8,6.2,6.2,10,6.3,2.6,2.6,0.4,-2.1,40.1,27.4,-13.6,69.1,24.8,21,22.9,48.4,5.8,89.2,54,76,3.8,141.3,22.6,83.2,0,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MRT","Mauritania","Africa","Western Africa","Arabic-Semitic Sphere","low income","autocratic rule",6.1,2.5,6.2,6.2,3,-1.2,2.6,2.6,0.9,-16.4,134.6,19.9,-10.7,64.9,50.2,72.2,3.4,57.3,6.2,71.1,56.8,79.5,5.1,382.7,8.6,37.7,0,0,0,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MUS","Mauritius","Africa","Eastern Africa","Indo-Malay Sphere","upper middle income","democratic rule",3.9,3.7,6.2,6.2,8.8,3,2.6,2.6,6.8,-9,50.7,54.3,-9,67.1,49,1.9,1.3,72.1,10.9,30.5,87.5,95,23.1,2018.7,56,61.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MWI","Malawi","Africa","Eastern Africa","African Sphere","low income","democratic rule",6.4,0.9,6.2,6.2,5,9,2.6,2.6,0.3,14.1,40.1,21.4,-5.5,65.4,26.2,0.9,14.4,54.6,5.1,85.6,72.8,91.1,7,46.4,20.9,81.4,0,0,0,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","MYS","Malaysia","Asia","Southeastern Asia","Indo-Malay Sphere","upper middle income","autocratic rule",1.8,2.9,2.2,2.2,192.9,-1.5,5,5,6.9,-14.8,55.4,70.1,15.5,80.3,96.4,15.8,27.9,74.7,7.8,44.8,92.1,99.9,17.5,3096.6,10.5,65.2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","NAM","Namibia","Africa","Southern Africa","African Sphere","lower middle income","autocratic rule",3.4,2.8,6.2,6.2,8.9,-0.4,2.6,2.6,4,-0.7,15.9,51.8,1.2,61.4,48.2,48.8,2.2,62.1,6.7,53.5,88.2,76.4,13,919.9,3.4,42.5,0,0,0.2,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-11-2010","NER","Niger","Africa","Western Africa","African Sphere","low income","democratic rule",-2.2,6.7,6.2,6.2,5.3,-0.9,2.6,2.6,0.4,-5.8,15.7,19.7,-25,44.3,45.4,63.7,15,52.5,5.6,106.1,28.7,66.7,2.5,111.7,5.5,64.1,0,0,0,0.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
